[0.32436974,0.87992911,-0.34714411,-0.0836338;
-0.91759579,0.20354966,-0.34144619,0.117058;
-0.22978737,0.42929279,0.8734446,0.440588;
0,0,0,1]
[0.9774062,-0.07697281,-0.19685604,-0.115595;
0.18832238,0.74002227,0.64567928,-0.0669767;
0.0959781,-0.66816333,0.73779806,0.421983;
0,0,0,1]
[-0.78057088,0.6097379,-0.13758195,-0.00969069;
-0.60736886,-0.79187496,-0.0635383,0.0862859;
-0.14768942,0.03396684,0.98845035,0.446395;
0,0,0,1]
[0.46421745,0.86037346,-0.2103798,-0.0430879;
-0.86011667,0.49459512,0.12479977,0.0585612;
0.21142723,0.12301694,0.96962124,0.446912;
0,0,0,1]
[0.37741862,-0.92514024,0.04087458,0.0150421;
0.78337634,0.3425006,0.51866641,-0.132129;
-0.49383873,-0.16373418,0.85399908,0.47667;
0,0,0,1]
[0.88011968,-0.46281306,-0.10579894,-0.0751273;
0.37033041,0.52983146,0.76297707,-0.0783778;
-0.29706014,-0.71069171,0.63770885,0.476027;
0,0,0,1]
[0.97164859,0.22650404,-0.06778604,-0.0966381;
-0.06974548,0.54854589,0.83320644,-0.0489467;
0.22590837,-0.80485609,0.54879147,0.391149;
0,0,0,1]
[-0.78147013,-0.11832768,0.61261978,0.0915976;
0.53027676,-0.64336611,0.55216537,-0.0272521;
0.32880236,0.75635878,0.56551782,0.385543;
0,0,0,1]
